transition_date,year,month,time_period,person_id,age_group,gender,race,judicial_district,prior_length_of_incarceration,state_code
2019-04-28,2019,4,months_25_60,0006261956,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_3,6,US_OZ
2019-04-04,2019,4,months_25_60,0003971124,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_3,6,US_OZ
2019-04-05,2019,4,months_25_60,0004846290,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_3,12,US_OZ
2019-04-14,2019,4,months_25_60,0009698768,<25,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,12,US_OZ
2019-04-18,2019,4,months_25_60,0009758408,<25,FEMALE,WHITE,JUDICIAL_DISTRICT_3,18,US_OZ
2019-04-04,2019,4,months_25_60,0001972870,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_3,24,US_OZ
2019-04-20,2019,4,months_25_60,0006619734,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_4,0,US_OZ
2019-04-16,2019,4,months_25_60,0009675641,<25,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,0,US_OZ
2019-04-24,2019,4,months_25_60,0006908875,<25,FEMALE,WHITE,JUDICIAL_DISTRICT_4,0,US_OZ
2019-04-26,2019,4,months_25_60,0004137160,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_4,6,US_OZ
2019-04-25,2019,4,months_25_60,0001993503,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_4,6,US_OZ
2019-04-13,2019,4,months_25_60,0007890431,<25,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,6,US_OZ
2019-04-12,2019,4,months_25_60,0005072269,<25,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,6,US_OZ
2019-04-11,2019,4,months_25_60,0009738166,<25,FEMALE,WHITE,JUDICIAL_DISTRICT_4,6,US_OZ
2019-04-14,2019,4,months_25_60,0000293141,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_4,12,US_OZ
2019-04-08,2019,4,months_25_60,0004407773,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_4,12,US_OZ
2019-04-07,2019,4,months_25_60,0009502083,<25,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,12,US_OZ
2019-04-11,2019,4,months_25_60,0006051549,<25,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,18,US_OZ
2019-04-13,2019,4,months_25_60,0000063695,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_4,24,US_OZ
2019-04-05,2019,4,months_25_60,0007812603,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_4,24,US_OZ
2019-04-01,2019,4,months_25_60,0003249890,<25,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,24,US_OZ
2019-04-03,2019,4,months_25_60,0007973724,<25,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,24,US_OZ
2019-04-09,2019,4,months_25_60,0009975953,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_5,0,US_OZ
2019-04-08,2019,4,months_25_60,0004498498,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_5,0,US_OZ
2019-04-02,2019,4,months_25_60,0008807836,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_5,6,US_OZ
2019-04-03,2019,4,months_25_60,0008533025,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_5,6,US_OZ
2019-04-24,2019,4,months_25_60,0001189225,<25,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,6,US_OZ
2019-04-12,2019,4,months_25_60,0004119806,<25,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,6,US_OZ
2019-04-11,2019,4,months_25_60,0000720521,<25,FEMALE,WHITE,JUDICIAL_DISTRICT_5,6,US_OZ
2019-04-21,2019,4,months_25_60,0005321194,<25,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,12,US_OZ
2019-04-25,2019,4,months_25_60,0000762983,<25,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,12,US_OZ
2019-04-21,2019,4,months_25_60,0002383638,<25,FEMALE,WHITE,JUDICIAL_DISTRICT_5,12,US_OZ
2019-04-04,2019,4,months_25_60,0001870647,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_5,18,US_OZ
2019-04-16,2019,4,months_25_60,0000467924,<25,FEMALE,BLACK,JUDICIAL_DISTRICT_5,18,US_OZ
2019-04-09,2019,4,months_25_60,0007439332,<25,FEMALE,WHITE,JUDICIAL_DISTRICT_5,18,US_OZ
2019-04-21,2019,4,months_25_60,0007947076,<25,FEMALE,WHITE,JUDICIAL_DISTRICT_5,18,US_OZ
2019-04-13,2019,4,months_25_60,0007604986,25-29,MALE,BLACK,JUDICIAL_DISTRICT_1,0,US_OZ
2019-04-27,2019,4,months_25_60,0001801961,25-29,MALE,WHITE,JUDICIAL_DISTRICT_1,0,US_OZ
2019-04-14,2019,4,months_25_60,0001415364,25-29,MALE,WHITE,JUDICIAL_DISTRICT_1,0,US_OZ
2019-04-24,2019,4,months_25_60,0000010999,25-29,MALE,BLACK,JUDICIAL_DISTRICT_1,6,US_OZ
2019-04-24,2019,4,months_25_60,0009534711,25-29,MALE,BLACK,JUDICIAL_DISTRICT_1,6,US_OZ
2019-04-11,2019,4,months_25_60,0004515478,25-29,MALE,WHITE,JUDICIAL_DISTRICT_1,6,US_OZ
2019-04-04,2019,4,months_25_60,0009316835,25-29,MALE,WHITE,JUDICIAL_DISTRICT_1,6,US_OZ
2019-04-03,2019,4,months_25_60,0002798440,25-29,MALE,BLACK,JUDICIAL_DISTRICT_1,12,US_OZ
2019-04-27,2019,4,months_25_60,0006606001,25-29,MALE,BLACK,JUDICIAL_DISTRICT_1,12,US_OZ
2019-04-01,2019,4,months_25_60,0006081875,25-29,MALE,BLACK,JUDICIAL_DISTRICT_1,18,US_OZ
2019-04-14,2019,4,months_25_60,0008048208,25-29,MALE,BLACK,JUDICIAL_DISTRICT_1,18,US_OZ
2019-04-18,2019,4,months_25_60,0008462232,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_1,18,US_OZ
2019-04-28,2019,4,months_25_60,0003992834,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_1,18,US_OZ
2019-04-28,2019,4,months_25_60,0000407718,25-29,MALE,WHITE,JUDICIAL_DISTRICT_1,18,US_OZ
2019-04-02,2019,4,months_25_60,0009286482,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_1,24,US_OZ
2019-04-25,2019,4,months_25_60,0000286360,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_1,24,US_OZ
2019-04-13,2019,4,months_25_60,0007852605,25-29,MALE,WHITE,JUDICIAL_DISTRICT_1,24,US_OZ
2019-04-17,2019,4,months_25_60,0000523891,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_2,0,US_OZ
2019-04-12,2019,4,months_25_60,0000683017,25-29,MALE,WHITE,JUDICIAL_DISTRICT_2,0,US_OZ
2019-04-23,2019,4,months_25_60,0007199869,25-29,MALE,WHITE,JUDICIAL_DISTRICT_2,0,US_OZ
2019-04-26,2019,4,months_25_60,0008511862,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_2,6,US_OZ
2019-04-20,2019,4,months_25_60,0008237816,25-29,MALE,BLACK,JUDICIAL_DISTRICT_2,12,US_OZ
2019-04-15,2019,4,months_25_60,0000428222,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_2,12,US_OZ
2019-04-18,2019,4,months_25_60,0009286690,25-29,MALE,WHITE,JUDICIAL_DISTRICT_2,18,US_OZ
2019-04-15,2019,4,months_25_60,0003358150,25-29,MALE,BLACK,JUDICIAL_DISTRICT_2,24,US_OZ
2019-04-16,2019,4,months_25_60,0000229828,25-29,MALE,BLACK,JUDICIAL_DISTRICT_2,24,US_OZ
2019-04-28,2019,4,months_25_60,0009201133,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_2,24,US_OZ
2019-04-03,2019,4,months_25_60,0006696260,25-29,MALE,WHITE,JUDICIAL_DISTRICT_2,24,US_OZ
2019-04-03,2019,4,months_25_60,0008080388,25-29,MALE,WHITE,JUDICIAL_DISTRICT_2,24,US_OZ
2019-04-05,2019,4,months_25_60,0006146862,25-29,MALE,BLACK,JUDICIAL_DISTRICT_3,0,US_OZ
2019-04-18,2019,4,months_25_60,0001695343,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_3,0,US_OZ
2019-04-10,2019,4,months_25_60,0007021688,25-29,MALE,WHITE,JUDICIAL_DISTRICT_3,0,US_OZ
2019-04-16,2019,4,months_25_60,0007657199,25-29,MALE,BLACK,JUDICIAL_DISTRICT_3,6,US_OZ
2019-04-16,2019,4,months_25_60,0008860056,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_3,6,US_OZ
2019-04-26,2019,4,months_25_60,0008972205,25-29,MALE,BLACK,JUDICIAL_DISTRICT_3,12,US_OZ
2019-04-23,2019,4,months_25_60,0009325169,25-29,MALE,BLACK,JUDICIAL_DISTRICT_3,12,US_OZ
2019-04-03,2019,4,months_25_60,0004330967,25-29,MALE,WHITE,JUDICIAL_DISTRICT_3,12,US_OZ
2019-04-13,2019,4,months_25_60,0009737162,25-29,MALE,WHITE,JUDICIAL_DISTRICT_3,12,US_OZ
2019-04-10,2019,4,months_25_60,0004830478,25-29,MALE,BLACK,JUDICIAL_DISTRICT_3,18,US_OZ
2019-04-01,2019,4,months_25_60,0002110822,25-29,MALE,BLACK,JUDICIAL_DISTRICT_3,18,US_OZ
2019-04-27,2019,4,months_25_60,0002771258,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_3,18,US_OZ
2019-04-05,2019,4,months_25_60,0005902751,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_3,18,US_OZ
2019-04-12,2019,4,months_25_60,0003674200,25-29,MALE,WHITE,JUDICIAL_DISTRICT_3,18,US_OZ
2019-04-17,2019,4,months_25_60,0002179358,25-29,MALE,BLACK,JUDICIAL_DISTRICT_3,24,US_OZ
2019-04-19,2019,4,months_25_60,0003684364,25-29,MALE,BLACK,JUDICIAL_DISTRICT_3,24,US_OZ
2019-04-23,2019,4,months_25_60,0003716991,25-29,MALE,WHITE,JUDICIAL_DISTRICT_3,24,US_OZ
2019-04-26,2019,4,months_25_60,0000705349,25-29,MALE,WHITE,JUDICIAL_DISTRICT_3,24,US_OZ
2019-04-25,2019,4,months_25_60,0008455856,25-29,MALE,BLACK,JUDICIAL_DISTRICT_4,0,US_OZ
2019-04-14,2019,4,months_25_60,0009733109,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_4,6,US_OZ
2019-04-02,2019,4,months_25_60,0002375071,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_4,6,US_OZ
2019-04-12,2019,4,months_25_60,0001707649,25-29,MALE,WHITE,JUDICIAL_DISTRICT_4,6,US_OZ
2019-04-17,2019,4,months_25_60,0008129565,25-29,MALE,WHITE,JUDICIAL_DISTRICT_4,6,US_OZ
2019-04-28,2019,4,months_25_60,0009988656,25-29,MALE,BLACK,JUDICIAL_DISTRICT_4,12,US_OZ
2019-04-02,2019,4,months_25_60,0005615142,25-29,MALE,BLACK,JUDICIAL_DISTRICT_4,12,US_OZ
2019-04-16,2019,4,months_25_60,0009942163,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_4,12,US_OZ
2019-04-12,2019,4,months_25_60,0001358438,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_4,12,US_OZ
2019-04-15,2019,4,months_25_60,0000650751,25-29,MALE,BLACK,JUDICIAL_DISTRICT_4,18,US_OZ
2019-04-22,2019,4,months_25_60,0004520530,25-29,MALE,BLACK,JUDICIAL_DISTRICT_4,18,US_OZ
2019-04-23,2019,4,months_25_60,0005284745,25-29,MALE,BLACK,JUDICIAL_DISTRICT_4,24,US_OZ
2019-04-11,2019,4,months_25_60,0005419788,25-29,MALE,BLACK,JUDICIAL_DISTRICT_4,24,US_OZ
2019-04-05,2019,4,months_25_60,0002287480,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_4,24,US_OZ
2019-04-02,2019,4,months_25_60,0008108724,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_4,24,US_OZ
2019-04-26,2019,4,months_25_60,0004689510,25-29,MALE,WHITE,JUDICIAL_DISTRICT_4,24,US_OZ
2019-04-01,2019,4,months_25_60,0000367025,25-29,MALE,BLACK,JUDICIAL_DISTRICT_5,0,US_OZ
2019-04-24,2019,4,months_25_60,0004609665,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_5,0,US_OZ
2019-04-19,2019,4,months_25_60,0002874026,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_5,0,US_OZ
2019-04-03,2019,4,months_25_60,0002389157,25-29,MALE,WHITE,JUDICIAL_DISTRICT_5,0,US_OZ
2019-04-19,2019,4,months_25_60,0005366683,25-29,MALE,WHITE,JUDICIAL_DISTRICT_5,6,US_OZ
2019-04-21,2019,4,months_25_60,0003338970,25-29,MALE,WHITE,JUDICIAL_DISTRICT_5,6,US_OZ
2019-04-04,2019,4,months_25_60,0007577443,25-29,MALE,BLACK,JUDICIAL_DISTRICT_5,12,US_OZ
2019-04-13,2019,4,months_25_60,0006027763,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_5,12,US_OZ
2019-04-16,2019,4,months_25_60,0009069242,25-29,MALE,BLACK,JUDICIAL_DISTRICT_5,24,US_OZ
2019-04-10,2019,4,months_25_60,0003537610,25-29,MALE,BLACK,JUDICIAL_DISTRICT_5,24,US_OZ
2019-04-27,2019,4,months_25_60,0000195792,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_5,24,US_OZ
2019-04-26,2019,4,months_25_60,0002609518,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_5,24,US_OZ
2019-04-02,2019,4,months_25_60,0003321772,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,0,US_OZ
2019-04-20,2019,4,months_25_60,0003570122,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,0,US_OZ
2019-04-09,2019,4,months_25_60,0009033328,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_1,0,US_OZ
2019-04-10,2019,4,months_25_60,0005550462,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_1,6,US_OZ
2019-04-19,2019,4,months_25_60,0002091614,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,6,US_OZ
2019-04-02,2019,4,months_25_60,0001583612,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,6,US_OZ
2019-04-15,2019,4,months_25_60,0001552952,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_1,6,US_OZ
2019-04-27,2019,4,months_25_60,0005036309,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_1,6,US_OZ
2019-04-17,2019,4,months_25_60,0007688128,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_1,12,US_OZ
2019-04-05,2019,4,months_25_60,0002687987,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_1,12,US_OZ
2019-04-05,2019,4,months_25_60,0003210881,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,12,US_OZ
2019-04-14,2019,4,months_25_60,0002443527,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_1,18,US_OZ
2019-04-27,2019,4,months_25_60,0009100306,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_1,18,US_OZ
2019-04-14,2019,4,months_25_60,0002202704,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,18,US_OZ
2019-04-26,2019,4,months_25_60,0006878755,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_1,24,US_OZ
2019-04-03,2019,4,months_25_60,0004678490,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_1,24,US_OZ
2019-04-24,2019,4,months_25_60,0004617383,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_2,0,US_OZ
2019-04-23,2019,4,months_25_60,0006289530,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,0,US_OZ
2019-04-07,2019,4,months_25_60,0002455832,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_2,6,US_OZ
2019-04-06,2019,4,months_25_60,0005110119,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_2,6,US_OZ
2019-04-10,2019,4,months_25_60,0006262627,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_2,6,US_OZ
2019-04-16,2019,4,months_25_60,0008950116,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_2,12,US_OZ
2019-04-03,2019,4,months_25_60,0008495260,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_2,18,US_OZ
2019-04-12,2019,4,months_25_60,0009786653,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,18,US_OZ
2019-04-06,2019,4,months_25_60,0006602190,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,18,US_OZ
2019-04-11,2019,4,months_25_60,0001875711,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_2,18,US_OZ
2019-04-18,2019,4,months_25_60,0009508561,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_2,18,US_OZ
2019-04-20,2019,4,months_25_60,0003446373,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_2,24,US_OZ
2019-04-24,2019,4,months_25_60,0002173490,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_2,24,US_OZ
2019-04-16,2019,4,months_25_60,0009793163,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_3,0,US_OZ
2019-04-13,2019,4,months_25_60,0001630609,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_3,0,US_OZ
2019-04-13,2019,4,months_25_60,0002580779,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,0,US_OZ
2019-04-11,2019,4,months_25_60,0009286698,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,0,US_OZ
2019-04-27,2019,4,months_25_60,0009105109,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_3,0,US_OZ
2019-04-14,2019,4,months_25_60,0005460098,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,6,US_OZ
2019-04-19,2019,4,months_25_60,0006990567,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_3,6,US_OZ
2019-04-26,2019,4,months_25_60,0002643999,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_3,12,US_OZ
2019-04-02,2019,4,months_25_60,0004028739,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,12,US_OZ
2019-04-10,2019,4,months_25_60,0004641687,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_3,12,US_OZ
2019-04-09,2019,4,months_25_60,0001023084,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_3,18,US_OZ
2019-04-16,2019,4,months_25_60,0008893647,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_3,18,US_OZ
2019-04-07,2019,4,months_25_60,0002247844,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_3,24,US_OZ
2019-04-10,2019,4,months_25_60,0008614401,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_3,24,US_OZ
2019-04-13,2019,4,months_25_60,0009072251,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,24,US_OZ
2019-04-07,2019,4,months_25_60,0005154630,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_4,0,US_OZ
2019-04-15,2019,4,months_25_60,0007415902,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_4,0,US_OZ
2019-04-08,2019,4,months_25_60,0003697552,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_4,0,US_OZ
2019-04-26,2019,4,months_25_60,0008289088,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_4,0,US_OZ
2019-04-19,2019,4,months_25_60,0003963861,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_4,6,US_OZ
2019-04-11,2019,4,months_25_60,0000883435,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,6,US_OZ
2019-04-22,2019,4,months_25_60,0001112823,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,6,US_OZ
2019-04-02,2019,4,months_25_60,0001574102,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_4,6,US_OZ
2019-04-08,2019,4,months_25_60,0000365617,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_4,6,US_OZ
2019-04-01,2019,4,months_25_60,0006637698,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_4,12,US_OZ
2019-04-01,2019,4,months_25_60,0001744857,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_4,12,US_OZ
2019-04-13,2019,4,months_25_60,0004602102,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_4,12,US_OZ
2019-04-13,2019,4,months_25_60,0009823660,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_4,18,US_OZ
2019-04-13,2019,4,months_25_60,0006630606,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_4,18,US_OZ
2019-04-12,2019,4,months_25_60,0003797303,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,18,US_OZ
2019-04-13,2019,4,months_25_60,0002133910,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,18,US_OZ
2019-04-09,2019,4,months_25_60,0006627435,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_4,18,US_OZ
2019-04-23,2019,4,months_25_60,0001361921,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_4,18,US_OZ
2019-04-20,2019,4,months_25_60,0003563564,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_4,24,US_OZ
2019-04-20,2019,4,months_25_60,0007345119,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,24,US_OZ
2019-04-07,2019,4,months_25_60,0004942321,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,24,US_OZ
2019-04-07,2019,4,months_25_60,0000254053,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_4,24,US_OZ
2019-04-28,2019,4,months_25_60,0000549284,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_5,0,US_OZ
2019-04-16,2019,4,months_25_60,0009912792,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,0,US_OZ
2019-04-10,2019,4,months_25_60,0004059679,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_5,6,US_OZ
2019-04-12,2019,4,months_25_60,0003630663,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,6,US_OZ
2019-04-19,2019,4,months_25_60,0005555776,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_5,6,US_OZ
2019-04-21,2019,4,months_25_60,0009229398,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_5,12,US_OZ
2019-04-01,2019,4,months_25_60,0006372719,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_5,12,US_OZ
2019-04-19,2019,4,months_25_60,0002323640,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,24,US_OZ
2019-04-20,2019,4,months_25_60,0002878518,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_5,24,US_OZ
2019-04-04,2019,4,months_25_60,0008591497,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_5,24,US_OZ
2019-04-18,2019,4,months_25_60,0009243418,30-34,MALE,BLACK,JUDICIAL_DISTRICT_1,0,US_OZ
2019-04-17,2019,4,months_25_60,0002213661,30-34,MALE,BLACK,JUDICIAL_DISTRICT_1,0,US_OZ
2019-04-23,2019,4,months_25_60,0002342701,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_1,0,US_OZ
2019-04-17,2019,4,months_25_60,0001316233,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_1,0,US_OZ
2019-04-28,2019,4,months_25_60,0000583257,30-34,MALE,WHITE,JUDICIAL_DISTRICT_1,0,US_OZ
2019-04-11,2019,4,months_25_60,0009040071,30-34,MALE,WHITE,JUDICIAL_DISTRICT_1,6,US_OZ
2019-04-10,2019,4,months_25_60,0000528711,30-34,MALE,BLACK,JUDICIAL_DISTRICT_1,12,US_OZ
2019-04-23,2019,4,months_25_60,0000784842,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_1,12,US_OZ
2019-04-11,2019,4,months_25_60,0008768749,30-34,MALE,WHITE,JUDICIAL_DISTRICT_1,12,US_OZ
2019-04-03,2019,4,months_25_60,0000865276,30-34,MALE,WHITE,JUDICIAL_DISTRICT_1,12,US_OZ
2019-04-13,2019,4,months_25_60,0001385257,30-34,MALE,BLACK,JUDICIAL_DISTRICT_1,18,US_OZ
2019-04-08,2019,4,months_25_60,0009342609,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_1,18,US_OZ
2019-04-14,2019,4,months_25_60,0009716857,30-34,MALE,WHITE,JUDICIAL_DISTRICT_1,24,US_OZ
2019-04-09,2019,4,months_25_60,0005022517,30-34,MALE,WHITE,JUDICIAL_DISTRICT_1,24,US_OZ
2019-04-04,2019,4,months_25_60,0008529618,30-34,MALE,BLACK,JUDICIAL_DISTRICT_2,0,US_OZ
2019-04-10,2019,4,months_25_60,0003218877,30-34,MALE,BLACK,JUDICIAL_DISTRICT_2,0,US_OZ
2019-04-15,2019,4,months_25_60,0004076491,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_2,0,US_OZ
2019-04-14,2019,4,months_25_60,0003708058,30-34,MALE,WHITE,JUDICIAL_DISTRICT_2,0,US_OZ
2019-04-26,2019,4,months_25_60,0007047284,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_2,6,US_OZ
2019-04-21,2019,4,months_25_60,0008115829,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_2,6,US_OZ
2019-04-25,2019,4,months_25_60,0003992529,30-34,MALE,WHITE,JUDICIAL_DISTRICT_2,6,US_OZ
2019-04-02,2019,4,months_25_60,0000089269,30-34,MALE,WHITE,JUDICIAL_DISTRICT_2,12,US_OZ
2019-04-17,2019,4,months_25_60,0005306240,30-34,MALE,WHITE,JUDICIAL_DISTRICT_2,12,US_OZ
2019-04-19,2019,4,months_25_60,0008929862,30-34,MALE,BLACK,JUDICIAL_DISTRICT_2,18,US_OZ
2019-04-06,2019,4,months_25_60,0001833655,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_2,18,US_OZ
2019-04-12,2019,4,months_25_60,0003020639,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_2,24,US_OZ
2019-04-22,2019,4,months_25_60,0004795877,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_2,24,US_OZ
2019-04-18,2019,4,months_25_60,0004989305,30-34,MALE,BLACK,JUDICIAL_DISTRICT_3,0,US_OZ
2019-04-09,2019,4,months_25_60,0006745203,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_3,0,US_OZ
2019-04-21,2019,4,months_25_60,0005332036,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_3,0,US_OZ
2019-04-28,2019,4,months_25_60,0004794962,30-34,MALE,WHITE,JUDICIAL_DISTRICT_3,0,US_OZ
2019-04-15,2019,4,months_25_60,0008466570,30-34,MALE,WHITE,JUDICIAL_DISTRICT_3,0,US_OZ
2019-04-01,2019,4,months_25_60,0006540338,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_3,6,US_OZ
2019-04-04,2019,4,months_25_60,0002928736,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_3,6,US_OZ
2019-04-05,2019,4,months_25_60,0001085064,30-34,MALE,WHITE,JUDICIAL_DISTRICT_3,6,US_OZ
2019-04-10,2019,4,months_25_60,0005941913,30-34,MALE,WHITE,JUDICIAL_DISTRICT_3,6,US_OZ
